country_name,country_text_id,COWcode,year,v2x_egaldem,pred,residual
Azerbaijan,AZE,373,2016,0.129,0.412442317297142,-0.283442317297142
Sudan,SDN,625,2016,0.062,0.3428221393327089,-0.2808221393327089
Tajikistan,TJK,702,2016,0.075,0.34260335682030446,-0.26760335682030445
Nicaragua,NIC,93,2016,0.161,0.4236446267060087,-0.26264462670600874
Uzbekistan,UZB,704,2016,0.133,0.3921415038952272,-0.25914150389522717
Burundi,BDI,516,2016,0.112,0.36663087335130695,-0.25463087335130696
Uganda,UGA,500,2016,0.181,0.4326500029721676,-0.2516500029721676
Eswatini,SWZ,572,2016,0.093,0.33589560042460936,-0.24289560042460936
Republic of the Congo,COG,484,2016,0.103,0.32911461934210245,-0.22611461934210247
Angola,AGO,540,2016,0.099,0.32156654814718544,-0.22256654814718543
Maldives,MDV,781,2016,0.245,0.46661989130497494,-0.22161989130497495
Papua New Guinea,PNG,910,2016,0.25,0.4689996839415423,-0.2189996839415423
Eritrea,ERI,531,2016,0.149,0.3649162924104402,-0.21591629241044022
North Korea,PRK,731,2016,0.088,0.30348010811328097,-0.21548010811328097
Egypt,EGY,651,2016,0.091,0.30570491170472897,-0.21470491170472897
China,CHN,710,2016,0.095,0.30917846052242887,-0.21417846052242887
The Gambia,GMB,420,2016,0.178,0.38906326323451923,-0.21106326323451924
Ethiopia,ETH,530,2016,0.15,0.3436932912370361,-0.19369329123703613
Zimbabwe,ZWE,552,2016,0.186,0.3767558918408643,-0.19075589184086428
Chad,TCD,483,2016,0.099,0.28968634111393843,-0.19068634111393842
Equatorial Guinea,GNQ,411,2016,0.106,0.2956934095004582,-0.1896934095004582
Qatar,QAT,694,2016,0.114,0.3001968981085614,-0.18619689810856144
Timor-Leste,TLS,860,2016,0.386,0.5717607903736659,-0.18576079037366588
Iran,IRN,630,2016,0.174,0.3581309507800589,-0.18413095078005892
Saudi Arabia,SAU,670,2016,0.103,0.2765981435653695,-0.1735981435653695
Laos,LAO,812,2016,0.098,0.2693359737776131,-0.1713359737776131
Haiti,HTI,41,2016,0.134,0.2969948027414583,-0.16299480274145828
Bangladesh,BGD,771,2016,0.118,0.27715329240600356,-0.15915329240600357
Kazakhstan,KAZ,705,2016,0.182,0.34013294753306955,-0.15813294753306956
Zambia,ZMB,551,2016,0.255,0.400751788588842,-0.14575178858884197
Kyrgyzstan,KGZ,703,2016,0.308,0.4505253486558781,-0.14252534865587813
Türkiye,TUR,640,2016,0.232,0.37289287206393285,-0.14089287206393283
Russia,RUS,365,2016,0.204,0.34338810168224976,-0.13938810168224977
Morocco,MAR,600,2016,0.188,0.32469062909720386,-0.13669062909720386
Democratic Republic of the Congo,COD,490,2016,0.18,0.31251316846252786,-0.13251316846252786
Venezuela,VEN,101,2016,0.181,0.3130438959397355,-0.13204389593973548
Guatemala,GTM,90,2016,0.268,0.3992881778502597,-0.1312881778502597
Philippines,PHL,840,2016,0.24,0.3657893533417291,-0.12578935334172908
Honduras,HND,91,2016,0.164,0.2896323295644129,-0.12563232956441292
Madagascar,MDG,580,2016,0.24,0.3632614631996682,-0.12326146319966819
Guinea,GIN,438,2016,0.223,0.3428614886123825,-0.11986148861238252
United Arab Emirates,ARE,696,2016,0.135,0.25482044801809767,-0.11982044801809766
Kenya,KEN,501,2016,0.332,0.4476043883444544,-0.11560438834445436
Belarus,BLR,370,2016,0.281,0.3949685345354927,-0.11396853453549266
Ukraine,UKR,369,2016,0.296,0.40093905655859363,-0.10493905655859365
Cambodia,KHM,811,2016,0.109,0.20897065532254594,-0.09997065532254594
Afghanistan,AFG,700,2016,0.188,0.2879306846209802,-0.0999306846209802
Pakistan,PAK,770,2016,0.142,0.24127685605885835,-0.09927685605885836
Iraq,IRQ,645,2016,0.203,0.29418556294776804,-0.09118556294776803
Rwanda,RWA,517,2016,0.205,0.29393925830849366,-0.08893925830849367
Djibouti,DJI,522,2016,0.156,0.23551434725060566,-0.07951434725060566
Libya,LBY,620,2016,0.198,0.27741477416922844,-0.07941477416922843
Paraguay,PRY,150,2016,0.234,0.3100100526180716,-0.07601005261807156
Fiji,FJI,950,2016,0.296,0.3719814351792602,-0.0759814351792602
Montenegro,MNE,341,2016,0.395,0.47062098249646517,-0.07562098249646515
Mexico,MEX,70,2016,0.328,0.39632448401331255,-0.06832448401331254
Mauritania,MRT,435,2016,0.179,0.24398568162982026,-0.06498568162982027
Burma/Myanmar,MMR,775,2016,0.208,0.2728112127763342,-0.0648112127763342
Oman,OMN,698,2016,0.181,0.24386964698499392,-0.06286964698499392
Nigeria,NGA,475,2016,0.309,0.36632758602982574,-0.05732758602982574
Central African Republic,CAF,482,2016,0.222,0.2709339262927331,-0.048933926292733104
North Macedonia,MKD,343,2016,0.314,0.36286677427497493,-0.04886677427497493
Gabon,GAB,481,2016,0.294,0.3428614886123825,-0.04886148861238254
Cameroon,CMR,471,2016,0.197,0.23838000483081306,-0.041380004830813055
Comoros,COM,581,2016,0.27,0.31088152454237084,-0.04088152454237082
Togo,TGO,461,2016,0.347,0.3834538751499682,-0.03645387514996823
Mozambique,MOZ,541,2016,0.271,0.304934619641995,-0.033934619641994956
Vietnam,VNM,816,2016,0.199,0.23213858470174242,-0.03313858470174241
Armenia,ARM,371,2016,0.284,0.31529829901310447,-0.03129829901310449
Cuba,CUB,40,2016,0.233,0.25775799128082594,-0.024757991280825925
Moldova,MDA,359,2016,0.401,0.42346449538484576,-0.02246449538484574
Dominican Republic,DOM,42,2016,0.299,0.32126564907730626,-0.02226564907730627
Jordan,JOR,663,2016,0.209,0.2284687995880131,-0.01946879958801312
Malawi,MWI,553,2016,0.324,0.33861776460956955,-0.014617764609569539
Bhutan,BTN,760,2016,0.473,0.4869189165167895,-0.013918916516789503
Sierra Leone,SLE,451,2016,0.3,0.31017611403209633,-0.01017611403209634
Bahrain,BHR,692,2016,0.118,0.12141981577969713,-0.003419815779697133
Malaysia,MYS,820,2016,0.227,0.2264425278336801,0.0005574721663199056
Ivory Coast,CIV,437,2016,0.327,0.32156654814718544,0.005433451852814575
Sri Lanka,LKA,780,2016,0.399,0.3887470939953637,0.010252906004636297
Albania,ALB,339,2016,0.375,0.36314238944500293,0.011857610554997067
Solomon Islands,SLB,940,2016,0.357,0.33891476190533176,0.01808523809466822
El Salvador,SLV,92,2016,0.314,0.2938654019164252,0.020134598083574817
Algeria,DZA,615,2016,0.26,0.23749790168023582,0.022502098319764186
Bosnia and Herzegovina,BIH,346,2016,0.383,0.35892604229301606,0.02407395770698395
India,IND,750,2016,0.311,0.28514921602186394,0.02585078397813606
Tanzania,TZA,510,2016,0.345,0.319058986342181,0.02594101365781898
Kuwait,KWT,690,2016,0.244,0.21327987383172656,0.030720126168273437
Singapore,SGP,830,2016,0.372,0.31898835014616395,0.05301164985383605
Sao Tome and Principe,STP,403,2016,0.461,0.40570427498309886,0.055295725016901165
Niger,NER,436,2016,0.385,0.32156654814718544,0.06343345185281457
Kosovo,XKX,347,2016,0.442,0.3759845370972181,0.06601546290278193
Seychelles,SYC,591,2016,0.467,0.39861519566592196,0.06838480433407806
Bolivia,BOL,145,2016,0.414,0.33891476190533176,0.07508523809466822
Ecuador,ECU,130,2016,0.384,0.30438274602637994,0.07961725397362007
Colombia,COL,100,2016,0.413,0.32989804649916205,0.08310195350083793
Indonesia,IDN,850,2016,0.424,0.33476741080520034,0.08923258919479965
Mali,MLI,432,2016,0.35,0.26039445017975443,0.08960554982024554
Burkina Faso,BFA,439,2016,0.434,0.3428614886123825,0.09113851138761747
Nepal,NPL,790,2016,0.431,0.33891476190533176,0.09208523809466823
Liberia,LBR,450,2016,0.397,0.3036714083291723,0.09332859167082774
Brazil,BRA,140,2016,0.495,0.390984112412551,0.10401588758744901
Hungary,HUN,310,2016,0.461,0.3428614886123825,0.1181385113876175
Mongolia,MNG,712,2016,0.519,0.40080537589684767,0.11819462410315235
Lebanon,LBN,660,2016,0.305,0.1819281873310744,0.12307181266892558
Guinea-Bissau,GNB,404,2016,0.282,0.15348736476253447,0.1285126352374655
Peru,PER,135,2016,0.504,0.37403580662587876,0.12996419337412124
Panama,PAN,95,2016,0.498,0.359810699925764,0.13818930007423602
Guyana,GUY,110,2016,0.466,0.31099795669475017,0.15500204330524986
Ghana,GHA,452,2016,0.525,0.3649162924104402,0.1600837075895598
Bulgaria,BGR,355,2016,0.515,0.3540850517832052,0.1609149482167948
Georgia,GEO,372,2016,0.549,0.37761382422176815,0.1713861757782319
Namibia,NAM,565,2016,0.479,0.3054934002129653,0.1735065997870347
Lesotho,LSO,570,2016,0.47,0.29460379186865443,0.17539620813134554
Botswana,BWA,571,2016,0.481,0.30290218958106985,0.17809781041893014
Argentina,ARG,160,2016,0.594,0.3979525934752553,0.19604740652474467
Benin,BEN,434,2016,0.555,0.35606969587891685,0.1989303041210832
Slovakia,SVK,317,2016,0.668,0.46492991344771367,0.20307008655228637
Vanuatu,VUT,935,2016,0.625,0.4101475724445969,0.21485242755540312
South Korea,KOR,732,2016,0.608,0.3918124909097795,0.2161875090902205
Romania,ROU,360,2016,0.569,0.3509095129894331,0.21809048701056682
South Africa,ZAF,560,2016,0.517,0.28377373942714673,0.23322626057285328
Cape Verde,CPV,402,2016,0.637,0.396166778287598,0.240833221712402
Poland,POL,290,2016,0.642,0.39738770414654645,0.24461229585345357
Barbados,BRB,53,2016,0.635,0.3772548915014216,0.2577451084985784
Japan,JPN,740,2016,0.743,0.4801905802648703,0.26280941973512967
Croatia,HRV,344,2016,0.608,0.3393769520448044,0.2686230479551956
Jamaica,JAM,51,2016,0.611,0.3360222169217389,0.2749777830782611
Suriname,SUR,115,2016,0.558,0.2786889592065078,0.2793110407934922
Mauritius,MUS,590,2016,0.594,0.3040325919659863,0.28996740803401366
Cyprus,CYP,352,2016,0.743,0.4465995461224339,0.2964004538775661
Spain,ESP,230,2016,0.75,0.4363618557826434,0.3136381442173566
Israel,ISR,666,2016,0.591,0.27722415247790094,0.313775847522099
Senegal,SEN,433,2016,0.542,0.22781950395674894,0.3141804960432511
Austria,AUT,305,2016,0.746,0.43143628327031625,0.31456371672968375
Lithuania,LTU,368,2016,0.737,0.41006382575337663,0.32693617424662336
Chile,CHL,155,2016,0.659,0.3270945717866064,0.33190542821339364
Iceland,ISL,395,2016,0.796,0.451507961089225,0.34449203891077507
Trinidad and Tobago,TTO,52,2016,0.655,0.2986905801471525,0.35630941985284753
Malta,MLT,338,2016,0.676,0.31881309699089583,0.3571869030091042
United States of America,USA,2,2016,0.708,0.34133259066387467,0.3666674093361253
Czechia,CZE,316,2016,0.772,0.3862526135699887,0.38574738643001133
Estonia,EST,366,2016,0.817,0.4190871437915425,0.39791285620845745
Sweden,SWE,380,2016,0.844,0.44450818782750035,0.3994918121724996
Canada,CAN,20,2016,0.698,0.29029081842633087,0.4077091815736691
Slovenia,SVN,349,2016,0.776,0.3666283548629058,0.40937164513709423
Greece,GRC,350,2016,0.778,0.3557811550471207,0.4222188449528793
Latvia,LVA,367,2016,0.726,0.29154943291364177,0.4344505670863582
Taiwan,TWN,713,2016,0.743,0.2886582603742627,0.4543417396257373
Luxembourg,LUX,212,2016,0.823,0.3616870685656755,0.46131293143432445
Uruguay,URY,165,2016,0.798,0.3291117532273906,0.46888824677260943
Switzerland,CHE,225,2016,0.835,0.3650679037928857,0.4699320962071143
Australia,AUS,900,2016,0.761,0.2905346550745313,0.4704653449254687
Portugal,PRT,235,2016,0.812,0.33891476190533176,0.4730852380946683
Netherlands,NLD,210,2016,0.802,0.327126459558451,0.47487354044154906
Costa Rica,CRI,94,2016,0.811,0.3323099646730414,0.47869003532695864
Finland,FIN,375,2016,0.808,0.3260381404142376,0.48196185958576243
France,FRA,220,2016,0.794,0.27691315122746685,0.5170868487725332
Ireland,IRL,205,2016,0.771,0.24903804234255358,0.5219619576574465
New Zealand,NZL,920,2016,0.778,0.23340267352006316,0.5445973264799369
Belgium,BEL,211,2016,0.835,0.2700076034610796,0.5649923965389203
Italy,ITA,325,2016,0.793,0.15858019430569645,0.6344198056943036
Denmark,DNK,390,2016,0.882,0.19850404165718244,0.6834959583428175
Nicaragua,NIC,93,2017,0.14,0.4236446267060087,-0.2836446267060087
Azerbaijan,AZE,373,2017,0.13,0.412442317297142,-0.282442317297142
Sudan,SDN,625,2017,0.066,0.3428221393327089,-0.2768221393327089
Tajikistan,TJK,702,2017,0.069,0.34260335682030446,-0.27360335682030446
Burundi,BDI,516,2017,0.11,0.36663087335130695,-0.25663087335130697
Uganda,UGA,500,2017,0.177,0.4326500029721676,-0.2556500029721676
Uzbekistan,UZB,704,2017,0.14,0.3921415038952272,-0.25214150389522716
Eswatini,SWZ,572,2017,0.096,0.33589560042460936,-0.23989560042460936
Republic of the Congo,COG,484,2017,0.104,0.32911461934210245,-0.22511461934210247
Papua New Guinea,PNG,910,2017,0.249,0.4689996839415423,-0.2199996839415423
Maldives,MDV,781,2017,0.251,0.46661989130497494,-0.21561989130497494
Eritrea,ERI,531,2017,0.151,0.3649162924104402,-0.21391629241044022
North Korea,PRK,731,2017,0.091,0.30348010811328097,-0.21248010811328097
China,CHN,710,2017,0.098,0.30917846052242887,-0.21117846052242886
Egypt,EGY,651,2017,0.095,0.30570491170472897,-0.21070491170472896
Angola,AGO,540,2017,0.111,0.32156654814718544,-0.21056654814718545
Iran,IRN,630,2017,0.165,0.3581309507800589,-0.1931309507800589
Zimbabwe,ZWE,552,2017,0.184,0.3767558918408643,-0.19275589184086428
Chad,TCD,483,2017,0.098,0.28968634111393843,-0.19168634111393842
Equatorial Guinea,GNQ,411,2017,0.106,0.2956934095004582,-0.1896934095004582
Qatar,QAT,694,2017,0.111,0.3001968981085614,-0.18919689810856144
Ethiopia,ETH,530,2017,0.156,0.3436932912370361,-0.18769329123703613
Bangladesh,BGD,771,2017,0.104,0.27715329240600356,-0.17315329240600358
Saudi Arabia,SAU,670,2017,0.108,0.2765981435653695,-0.1685981435653695
Laos,LAO,812,2017,0.103,0.2693359737776131,-0.1663359737776131
Haiti,HTI,41,2017,0.133,0.2969948027414583,-0.16399480274145828
Venezuela,VEN,101,2017,0.153,0.3130438959397355,-0.16004389593973548
Kazakhstan,KAZ,705,2017,0.184,0.34097065388270853,-0.15697065388270853
Zambia,ZMB,551,2017,0.248,0.400751788588842,-0.15275178858884197
Timor-Leste,TLS,860,2017,0.42,0.5717607903736659,-0.1517607903736659
Türkiye,TUR,640,2017,0.227,0.37289287206393285,-0.14589287206393284
Philippines,PHL,840,2017,0.223,0.3657893533417291,-0.14278935334172907
Morocco,MAR,600,2017,0.183,0.32469062909720386,-0.14169062909720387
Guatemala,GTM,90,2017,0.259,0.3992881778502597,-0.1402881778502597
Russia,RUS,365,2017,0.204,0.34338810168224976,-0.13938810168224977
Kyrgyzstan,KGZ,703,2017,0.313,0.4505253486558781,-0.13752534865587812
Democratic Republic of the Congo,COD,490,2017,0.176,0.31251316846252786,-0.13651316846252787
Guinea,GIN,438,2017,0.212,0.3428614886123825,-0.13086148861238253
Honduras,HND,91,2017,0.16,0.2896323295644129,-0.12963232956441292
Kenya,KEN,501,2017,0.322,0.4476043883444544,-0.12560438834445437
Madagascar,MDG,580,2017,0.239,0.3632614631996682,-0.12426146319966819
United Arab Emirates,ARE,696,2017,0.135,0.25482044801809767,-0.11982044801809766
Cambodia,KHM,811,2017,0.093,0.20897065532254594,-0.11597065532254594
Belarus,BLR,370,2017,0.282,0.3949685345354927,-0.11296853453549272
Ukraine,UKR,369,2017,0.294,0.40093905655859363,-0.10693905655859365
Afghanistan,AFG,700,2017,0.184,0.2879306846209802,-0.10393068462098021
Iraq,IRQ,645,2017,0.191,0.29418556294776804,-0.10318556294776804
Thailand,THA,800,2017,0.14,0.24099494892784978,-0.10099494892784977
Pakistan,PAK,770,2017,0.143,0.24127685605885835,-0.09827685605885836
Libya,LBY,620,2017,0.182,0.27741477416922844,-0.09541477416922844
Rwanda,RWA,517,2017,0.201,0.29393925830849366,-0.09293925830849364
Mauritania,MRT,435,2017,0.154,0.24398568162982026,-0.08998568162982026
Central African Republic,CAF,482,2017,0.184,0.2709339262927331,-0.08693392629273311
Montenegro,MNE,341,2017,0.387,0.47062098249646517,-0.08362098249646516
Fiji,FJI,950,2017,0.294,0.3719814351792602,-0.0779814351792602
Djibouti,DJI,522,2017,0.16,0.23551434725060566,-0.07551434725060566
Paraguay,PRY,150,2017,0.244,0.3100100526180716,-0.06601005261807158
Mexico,MEX,70,2017,0.333,0.39632448401331255,-0.06332448401331253
Moldova,MDA,359,2017,0.364,0.42346449538484576,-0.05946449538484577
Oman,OMN,698,2017,0.185,0.24386964698499392,-0.05886964698499392
Nigeria,NGA,475,2017,0.309,0.36632758602982574,-0.05732758602982574
Togo,TGO,461,2017,0.328,0.3834538751499682,-0.05545387514996819
Gabon,GAB,481,2017,0.293,0.3428614886123825,-0.04986148861238254
The Gambia,GMB,420,2017,0.34,0.38906326323451923,-0.049063263234519205
Mozambique,MOZ,541,2017,0.259,0.304934619641995,-0.04593461964199497
Burma/Myanmar,MMR,775,2017,0.227,0.2728112127763342,-0.04581121277633418
Cameroon,CMR,471,2017,0.197,0.23838000483081306,-0.041380004830813055
Comoros,COM,581,2017,0.27,0.31088152454237084,-0.04088152454237082
Vietnam,VNM,816,2017,0.197,0.23213858470174242,-0.035138584701742415
Dominican Republic,DOM,42,2017,0.294,0.32126564907730626,-0.027265649077306275
Cuba,CUB,40,2017,0.233,0.25775799128082594,-0.024757991280825925
Armenia,ARM,371,2017,0.3,0.31529829901310447,-0.015298299013104477
Bhutan,BTN,760,2017,0.479,0.4869189165167895,-0.007918916516789498
Jordan,JOR,663,2017,0.221,0.2284687995880131,-0.007468799588013109
Malawi,MWI,553,2017,0.333,0.33861776460956955,-0.005617764609569531
Bahrain,BHR,692,2017,0.123,0.12141981577969713,0.0015801842203028715
India,IND,750,2017,0.287,0.28514921602186394,0.0018507839781360391
Sierra Leone,SLE,451,2017,0.314,0.31017611403209633,0.003823885967903673
Sri Lanka,LKA,780,2017,0.393,0.3887470939953637,0.004252906004636292
Malaysia,MYS,820,2017,0.232,0.2264425278336801,0.00555747216631991
North Macedonia,MKD,343,2017,0.376,0.36286677427497493,0.013133225725025066
Albania,ALB,339,2017,0.378,0.36314238944500293,0.01485761055499707
Tanzania,TZA,510,2017,0.343,0.319058986342181,0.023941013657819032
Bosnia and Herzegovina,BIH,346,2017,0.386,0.35892604229301606,0.027073957706983953
Algeria,DZA,615,2017,0.265,0.23749790168023582,0.02750209831976419
Solomon Islands,SLB,940,2017,0.367,0.33891476190533176,0.02808523809466823
El Salvador,SLV,92,2017,0.323,0.2938654019164252,0.029134598083574825
Kosovo,XKX,347,2017,0.406,0.3759845370972181,0.030015462902781953
Ivory Coast,CIV,437,2017,0.353,0.32156654814718544,0.03143345185281454
Singapore,SGP,830,2017,0.352,0.31898835014616395,0.033011649853836034
Kuwait,KWT,690,2017,0.25,0.21327987383172656,0.03672012616827344
Sao Tome and Principe,STP,403,2017,0.454,0.40570427498309886,0.04829572501690116
Niger,NER,436,2017,0.377,0.32156654814718544,0.055433451852814564
Bolivia,BOL,145,2017,0.408,0.33891476190533176,0.06908523809466821
Lebanon,LBN,660,2017,0.256,0.1819281873310744,0.0740718126689256
Indonesia,IDN,850,2017,0.411,0.33476741080520034,0.07623258919479964
Hungary,HUN,310,2017,0.422,0.3428614886123825,0.07913851138761746
Seychelles,SYC,591,2017,0.481,0.39861519566592196,0.08238480433407802
Mali,MLI,432,2017,0.345,0.26039445017975443,0.08460554982024554
Ecuador,ECU,130,2017,0.39,0.30438274602637994,0.08561725397362008
Colombia,COL,100,2017,0.416,0.32989804649916205,0.08610195350083794
Burkina Faso,BFA,439,2017,0.431,0.3428614886123825,0.08813851138761747
Brazil,BRA,140,2017,0.482,0.390984112412551,0.091015887587449
Mongolia,MNG,712,2017,0.505,0.40080537589684767,0.10419462410315233
Liberia,LBR,450,2017,0.408,0.3036714083291723,0.1043285916708277
Panama,PAN,95,2017,0.474,0.359810699925764,0.114189300074236
Nepal,NPL,790,2017,0.456,0.33891476190533176,0.11708523809466825
Guinea-Bissau,GNB,404,2017,0.276,0.15348736476253447,0.12251263523746556
Lesotho,LSO,570,2017,0.421,0.29460379186865443,0.12639620813134556
Bulgaria,BGR,355,2017,0.482,0.3540850517832052,0.12791494821679478
Peru,PER,135,2017,0.503,0.37403580662587876,0.12896419337412124
Ghana,GHA,452,2017,0.526,0.3649162924104402,0.1610837075895598
Namibia,NAM,565,2017,0.47,0.3054934002129653,0.1645065997870347
Romania,ROU,360,2017,0.516,0.3509095129894331,0.1650904870105669
Guyana,GUY,110,2017,0.485,0.31099795669475017,0.17400204330524982
Georgia,GEO,372,2017,0.552,0.37761382422176815,0.1743861757782319
Botswana,BWA,571,2017,0.48,0.30290218958106985,0.17709781041893013
Argentina,ARG,160,2017,0.577,0.3979525934752553,0.17904740652474466
Benin,BEN,434,2017,0.538,0.35606969587891685,0.1819303041210832
Slovakia,SVK,317,2017,0.663,0.46492991344771367,0.19807008655228636
Poland,POL,290,2017,0.607,0.39738770414654645,0.20961229585345353
South Africa,ZAF,560,2017,0.497,0.28377373942714673,0.21322626057285327
Vanuatu,VUT,935,2017,0.628,0.4101475724445969,0.21785242755540313
Cape Verde,CPV,402,2017,0.631,0.396166778287598,0.234833221712402
Croatia,HRV,344,2017,0.58,0.3393769520448044,0.24062304795519557
Barbados,BRB,53,2017,0.628,0.3772548915014216,0.2507451084985784
Japan,JPN,740,2017,0.743,0.4801905802648703,0.26280941973512967
Suriname,SUR,115,2017,0.55,0.2786889592065078,0.2713110407934922
Cyprus,CYP,352,2017,0.731,0.4465995461224339,0.2844004538775661
Lithuania,LTU,368,2017,0.7,0.41006382575337663,0.2899361742466233
Israel,ISR,666,2017,0.569,0.27722415247790094,0.291775847522099
Spain,ESP,230,2017,0.729,0.4363618557826434,0.29263814421735657
Mauritius,MUS,590,2017,0.599,0.3040325919659863,0.29496740803401367
Jamaica,JAM,51,2017,0.633,0.3360222169217389,0.2969777830782611
Senegal,SEN,433,2017,0.531,0.22781950395674894,0.3031804960432511
United States of America,USA,2,2017,0.653,0.34133259066387467,0.31166740933612536
Austria,AUT,305,2017,0.749,0.43143628327031625,0.31756371672968375
Chile,CHL,155,2017,0.664,0.3270945717866064,0.33690542821339364
Iceland,ISL,395,2017,0.794,0.451507961089225,0.34249203891077507
South Korea,KOR,732,2017,0.735,0.3918124909097795,0.3431875090902205
Malta,MLT,338,2017,0.663,0.31881309699089583,0.3441869030091042
Czechia,CZE,316,2017,0.74,0.3862526135699887,0.3537473864300113
Trinidad and Tobago,TTO,52,2017,0.655,0.2986905801471525,0.35630941985284753
Slovenia,SVN,349,2017,0.748,0.3666283548629058,0.3813716451370942
Sweden,SWE,380,2017,0.835,0.44450818782750035,0.3904918121724996
Estonia,EST,366,2017,0.816,0.4190871437915425,0.39691285620845745
Canada,CAN,20,2017,0.712,0.29029081842633087,0.4217091815736691
Greece,GRC,350,2017,0.779,0.3557811550471207,0.4232188449528793
Latvia,LVA,367,2017,0.724,0.29154943291364177,0.4324505670863582
Uruguay,URY,165,2017,0.786,0.3291117532273906,0.4568882467726094
Taiwan,TWN,713,2017,0.747,0.2886582603742627,0.4583417396257373
Luxembourg,LUX,212,2017,0.823,0.3616870685656755,0.46131293143432445
Australia,AUS,900,2017,0.761,0.2905346550745313,0.4704653449254687
Switzerland,CHE,225,2017,0.837,0.3650679037928857,0.4719320962071143
Portugal,PRT,235,2017,0.813,0.33891476190533176,0.4740852380946682
Costa Rica,CRI,94,2017,0.808,0.3323099646730414,0.47569003532695864
Finland,FIN,375,2017,0.806,0.3260381404142376,0.47996185958576243
Netherlands,NLD,210,2017,0.809,0.327126459558451,0.48187354044154906
France,FRA,220,2017,0.792,0.27691315122746685,0.5150868487725332
