country_name,country_text_id,COWcode,year,v2x_libdem,pred,residual
Finland,FIN,375,2021,0.835,0.3365263281092604,0.49847367189073954
Canada,CAN,20,2021,0.749,0.2456343494199085,0.5033656505800915
Costa Rica,CRI,94,2021,0.843,0.3344448620339119,0.5085551379660881
Sweden,SWE,380,2021,0.866,0.3487682097433621,0.5172317902566379
Belgium,BEL,211,2021,0.827,0.29036394722155867,0.5366360527784413
Netherlands,NLD,210,2021,0.812,0.24710665079531646,0.5648933492046836
New Zealand,NZL,920,2021,0.813,0.23339111004291324,0.5796088899570867
Denmark,DNK,390,2021,0.882,0.22275014146085853,0.6592498585391415
Nicaragua,NIC,93,2022,0.027,0.5094611883985773,-0.4824611883985773
Eritrea,ERI,531,2022,0.012,0.45257000064406344,-0.44057000064406343
Cuba,CUB,40,2022,0.056,0.39078199522515017,-0.3347819952251502
Afghanistan,AFG,700,2022,0.011,0.3365263281092604,-0.3255263281092604
Azerbaijan,AZE,373,2022,0.062,0.3800560181461915,-0.3180560181461915
Tajikistan,TJK,702,2022,0.036,0.3451903553150946,-0.30919035531509464
Venezuela,VEN,101,2022,0.054,0.3616559109854486,-0.3076559109854486
Burma/Myanmar,MMR,775,2022,0.016,0.3160321277492661,-0.3000321277492661
North Korea,PRK,731,2022,0.014,0.28384896817140964,-0.26984896817140963
Russia,RUS,365,2022,0.07,0.33718525259787463,-0.2671852525978746
Sudan,SDN,625,2022,0.048,0.3137929600180471,-0.2657929600180471
Guinea,GIN,438,2022,0.082,0.3398424538226208,-0.2578424538226208
Algeria,DZA,615,2022,0.126,0.3822454383011154,-0.2562454383011154
Democratic Republic of the Congo,COD,490,2022,0.15,0.40257812057233777,-0.25257812057233775
Republic of the Congo,COG,484,2022,0.114,0.34971407164758833,-0.23571407164758834
Belarus,BLR,370,2022,0.036,0.26594104398977314,-0.22994104398977314
Iran,IRN,630,2022,0.078,0.3025887770792134,-0.22458877707921338
Bangladesh,BGD,771,2022,0.091,0.30649333043087607,-0.21549333043087607
Equatorial Guinea,GNQ,411,2022,0.049,0.2615057125498496,-0.21250571254984962
Uzbekistan,UZB,704,2022,0.078,0.29036394722155867,-0.21236394722155866
Qatar,QAT,694,2022,0.081,0.29036394722155867,-0.20936394722155865
Comoros,COM,581,2022,0.124,0.3328997205277139,-0.20889972052771388
Türkiye,TUR,640,2022,0.11,0.3188750338205932,-0.2088750338205932
Morocco,MAR,600,2022,0.252,0.4594896317290954,-0.2074896317290954
Uganda,UGA,500,2022,0.185,0.38628887569820336,-0.20128887569820336
United Arab Emirates,ARE,696,2022,0.086,0.2854313146404333,-0.19943131464043332
Bolivia,BOL,145,2022,0.338,0.5360607420113018,-0.1980607420113018
Egypt,EGY,651,2022,0.123,0.31968044287244357,-0.19668044287244357
Kazakhstan,KAZ,705,2022,0.134,0.32828356277180537,-0.19428356277180536
Angola,AGO,540,2022,0.153,0.34223788582508624,-0.18923788582508624
Haiti,HTI,41,2022,0.154,0.33987365643552764,-0.18587365643552764
Ethiopia,ETH,530,2022,0.134,0.3188750338205932,-0.18487503382059317
Bahrain,BHR,692,2022,0.064,0.24825817209467238,-0.18425817209467238
China,CHN,710,2022,0.042,0.22329842810576842,-0.1812984281057684
El Salvador,SLV,92,2022,0.118,0.29877856745683457,-0.18077856745683457
Togo,TGO,461,2022,0.216,0.3967122911790006,-0.1807122911790006
Eswatini,SWZ,572,2022,0.097,0.27389985242303744,-0.17689985242303743
Rwanda,RWA,517,2022,0.11,0.28345064663358255,-0.17345064663358256
Vietnam,VNM,816,2022,0.106,0.26801010992704133,-0.16201010992704135
Zimbabwe,ZWE,552,2022,0.186,0.3314141776419832,-0.14541417764198322
Cambodia,KHM,811,2022,0.059,0.2038875851471765,-0.1448875851471765
Poland,POL,290,2022,0.417,0.560873243874964,-0.14387324387496397
Ukraine,UKR,369,2022,0.235,0.3781072427506654,-0.1431072427506654
Thailand,THA,800,2022,0.195,0.3314141776419832,-0.13641417764198321
Iraq,IRQ,645,2022,0.204,0.3314141776419832,-0.12741417764198323
Madagascar,MDG,580,2022,0.237,0.3565030273178932,-0.1195030273178932
Mozambique,MOZ,541,2022,0.24,0.35893171192294954,-0.11893171192294955
Saudi Arabia,SAU,670,2022,0.046,0.15140792186563806,-0.10540792186563806
Mexico,MEX,70,2022,0.33,0.4283917101928408,-0.09839171019284076
Cameroon,CMR,471,2022,0.138,0.23500195383587094,-0.09700195383587093
Gabon,GAB,481,2022,0.199,0.2931856487005406,-0.09418564870054058
Mauritania,MRT,435,2022,0.195,0.2854313146404333,-0.0904313146404333
Fiji,FJI,950,2022,0.263,0.35186691776079826,-0.08886691776079825
Djibouti,DJI,522,2022,0.119,0.2059888056355933,-0.0869888056355933
North Macedonia,MKD,343,2022,0.373,0.45811295649137407,-0.08511295649137407
Central African Republic,CAF,482,2022,0.169,0.253808346601793,-0.08480834660179301
Ivory Coast,CIV,437,2022,0.236,0.3188750338205932,-0.08287503382059319
Indonesia,IDN,850,2022,0.39,0.4586630110769342,-0.06866301107693418
Libya,LBY,620,2022,0.108,0.173646840243931,-0.06564684024393101
Singapore,SGP,830,2022,0.328,0.38888021208027784,-0.06088021208027783
Philippines,PHL,840,2022,0.277,0.3365263281092604,-0.059526328109260396
Bhutan,BTN,760,2022,0.466,0.5239061892289003,-0.057906189228900284
Laos,LAO,812,2022,0.113,0.16761718654308583,-0.054617186543085824
Mali,MLI,432,2022,0.147,0.1934708959595669,-0.04647089595956691
Jordan,JOR,663,2022,0.244,0.29036394722155867,-0.04636394722155868
Benin,BEN,434,2022,0.285,0.3188750338205932,-0.0338750338205932
Pakistan,PAK,770,2022,0.227,0.2531565687966338,-0.026156568796633778
Guinea-Bissau,GNB,404,2022,0.147,0.17281439034887164,-0.025814390348871646
Guatemala,GTM,90,2022,0.314,0.3376355400717576,-0.02363554007175761
Tanzania,TZA,510,2022,0.347,0.36911634117036773,-0.02211634117036776
India,IND,750,2022,0.291,0.30649333043087607,-0.015493330430876084
Colombia,COL,100,2022,0.561,0.5580694938087838,0.0029305061912162644
Hungary,HUN,310,2022,0.335,0.3314141776419832,0.003585822358016799
Sri Lanka,LKA,780,2022,0.44,0.43037527390578567,0.009624726094214331
Guyana,GUY,110,2022,0.329,0.31275168326999164,0.016248316730008372
Nigeria,NGA,475,2022,0.321,0.30056097362446044,0.02043902637553957
Liberia,LBR,450,2022,0.409,0.3834412555157738,0.02555874448422618
Malaysia,MYS,820,2022,0.316,0.2854313146404333,0.030568685359566694
Papua New Guinea,PNG,910,2022,0.369,0.33441989312316633,0.03458010687683366
Mongolia,MNG,712,2022,0.462,0.41963761922520637,0.04236238077479365
Sierra Leone,SLE,451,2022,0.439,0.3944526977285898,0.04454730227141018
Kosovo,XKX,347,2022,0.508,0.4511530410855582,0.0568469589144418
Paraguay,PRY,150,2022,0.43,0.36706970997744026,0.06293029002255973
Lebanon,LBN,660,2022,0.25,0.18003558102119074,0.06996441897880926
Bosnia and Herzegovina,BIH,346,2022,0.344,0.269284588293129,0.07471541170687096
Honduras,HND,91,2022,0.389,0.31275168326999164,0.07624831673000837
Brazil,BRA,140,2022,0.54,0.45853194049570123,0.0814680595042988
Ghana,GHA,452,2022,0.559,0.46573710089067255,0.0932628991093275
Maldives,MDV,781,2022,0.436,0.3365263281092604,0.09947367189073958
Albania,ALB,339,2022,0.428,0.3188750338205932,0.10912496617940681
Montenegro,MNE,341,2022,0.429,0.3188750338205932,0.11012496617940681
Mauritius,MUS,590,2022,0.373,0.26231338929248404,0.11068661070751595
Armenia,ARM,371,2022,0.448,0.3314141776419832,0.11658582235801679
Botswana,BWA,571,2022,0.459,0.34191137476615086,0.11708862523384916
The Gambia,GMB,420,2022,0.5,0.3821226974574131,0.11787730254258688
Zambia,ZMB,551,2022,0.436,0.31241446952952323,0.12358553047047677
Kenya,KEN,501,2022,0.45,0.3188750338205932,0.13112496617940683
Niger,NER,436,2022,0.387,0.25045318827976365,0.13654681172023636
Georgia,GEO,372,2022,0.464,0.31261668098147755,0.15138331901852248
Kuwait,KWT,690,2022,0.281,0.12648782751074786,0.15451217248925217
Dominican Republic,DOM,42,2022,0.478,0.3188750338205932,0.1591249661794068
Nepal,NPL,790,2022,0.501,0.3365263281092604,0.16447367189073958
Malawi,MWI,553,2022,0.512,0.34049110187536547,0.17150889812463455
Ecuador,ECU,130,2022,0.504,0.3314141776419832,0.17258582235801678
Panama,PAN,95,2022,0.559,0.37492223485848764,0.18407776514151242
Greece,GRC,350,2022,0.607,0.4208256249433341,0.1861743750566659
Namibia,NAM,565,2022,0.503,0.3106474306225728,0.19235256937742723
Solomon Islands,SLB,940,2022,0.505,0.31261668098147755,0.19238331901852246
Timor-Leste,TLS,860,2022,0.516,0.3188750338205932,0.19712496617940684
Romania,ROU,360,2022,0.542,0.343783441082469,0.19821655891753104
Lesotho,LSO,570,2022,0.509,0.3047498221453643,0.20425017785463573
Sao Tome and Principe,STP,403,2022,0.542,0.31275168326999164,0.2292483167300084
Bulgaria,BGR,355,2022,0.602,0.3702206382773082,0.23177936172269176
Argentina,ARG,160,2022,0.654,0.4174984602442587,0.23650153975574134
Seychelles,SYC,591,2022,0.648,0.40971171261801775,0.23828828738198227
Barbados,BRB,53,2022,0.682,0.43632539261558223,0.24567460738441782
South Africa,ZAF,560,2022,0.61,0.3638705619570165,0.24612943804298348
Senegal,SEN,433,2022,0.536,0.2651231340146057,0.27087686598539434
Slovakia,SVK,317,2022,0.76,0.4820700425497072,0.2779299574502928
Peru,PER,135,2022,0.621,0.3365263281092604,0.2844736718907396
Austria,AUT,305,2022,0.762,0.4744574756483452,0.28754252435165484
Cyprus,CYP,352,2022,0.645,0.34566622328395913,0.2993337767160409
Moldova,MDA,359,2022,0.643,0.3365263281092604,0.3064736718907396
Cape Verde,CPV,402,2022,0.651,0.3365263281092604,0.3144736718907396
Chile,CHL,155,2022,0.776,0.46080390679545324,0.3151960932045468
Croatia,HRV,344,2022,0.636,0.3188750338205932,0.31712496617940683
Malta,MLT,338,2022,0.617,0.28970102767716027,0.3272989723228397
Israel,ISR,666,2022,0.64,0.31009820847053216,0.32990179152946786
Slovenia,SVN,349,2022,0.728,0.3964572407054082,0.33154275929459176
Switzerland,CHE,225,2022,0.848,0.4953456971075287,0.3526543028924713
Japan,JPN,740,2022,0.738,0.3853080470354098,0.3526919529645902
Iceland,ISL,395,2022,0.742,0.38258449613592516,0.35941550386407484
Trinidad and Tobago,TTO,52,2022,0.661,0.28848504064105396,0.3725149593589461
Vanuatu,VUT,935,2022,0.681,0.3018680959111425,0.37913190408885755
Lithuania,LTU,368,2022,0.734,0.3188750338205932,0.4151249661794068
South Korea,KOR,732,2022,0.718,0.2970812438955623,0.4209187561044377
Portugal,PRT,235,2022,0.758,0.3365263281092604,0.4214736718907396
Jamaica,JAM,51,2022,0.692,0.24994749347412776,0.4420525065258722
Taiwan,TWN,713,2022,0.729,0.2854313146404333,0.4435686853595667
Spain,ESP,230,2022,0.782,0.3365263281092604,0.4454736718907396
Uruguay,URY,165,2022,0.747,0.301217526231248,0.445782473768752
Czechia,CZE,316,2022,0.784,0.33523076541549673,0.4487692345845033
Italy,ITA,325,2022,0.763,0.30649333043087607,0.45650666956912395
United States of America,USA,2,2022,0.769,0.3065129235015046,0.4624870764984954
Ireland,IRL,205,2022,0.827,0.36168828383979484,0.4653117161602051
Costa Rica,CRI,94,2022,0.813,0.3344448620339119,0.47855513796608806
Latvia,LVA,367,2022,0.74,0.2605314342916575,0.4794685657083425
Finland,FIN,375,2022,0.827,0.3365263281092604,0.49047367189073954
Estonia,EST,366,2022,0.853,0.3586576237255483,0.49434237627445166
Luxembourg,LUX,212,2022,0.788,0.29036394722155867,0.49763605277844136
Canada,CAN,20,2022,0.745,0.2456343494199085,0.4993656505800915
France,FRA,220,2022,0.807,0.3018680959111425,0.5051319040888576
Australia,AUS,900,2022,0.794,0.2854313146404333,0.5085686853595668
Suriname,SUR,115,2022,0.655,0.14428747788608048,0.5107125221139195
Sweden,SWE,380,2022,0.861,0.3487682097433621,0.5122317902566379
Belgium,BEL,211,2022,0.833,0.29036394722155867,0.5426360527784413
Netherlands,NLD,210,2022,0.798,0.24710665079531646,0.5508933492046836
New Zealand,NZL,920,2022,0.822,0.23339111004291324,0.5886088899570867
Denmark,DNK,390,2022,0.887,0.22275014146085853,0.6642498585391414
Nicaragua,NIC,93,2023,0.021,0.5094611883985773,-0.48846118839857733
Eritrea,ERI,531,2023,0.01,0.45257000064406344,-0.44257000064406343
Cuba,CUB,40,2023,0.055,0.39078199522515017,-0.3357819952251502
Afghanistan,AFG,700,2023,0.015,0.3365263281092604,-0.3215263281092604
Azerbaijan,AZE,373,2023,0.062,0.3800560181461915,-0.3180560181461915
Tajikistan,TJK,702,2023,0.036,0.3451903553150946,-0.30919035531509464
Venezuela,VEN,101,2023,0.053,0.3616559109854486,-0.3086559109854486
Burma/Myanmar,MMR,775,2023,0.015,0.3160321277492661,-0.3010321277492661
Central African Republic,CAF,482,2023,0.102,0.3887124377493916,-0.28671243774939165
Democratic Republic of the Congo,COD,490,2023,0.123,0.40257812057233777,-0.2795781205723378
Sudan,SDN,625,2023,0.039,0.3137929600180471,-0.2747929600180471
Russia,RUS,365,2023,0.065,0.33718525259787463,-0.2721852525978746
North Korea,PRK,731,2023,0.014,0.28384896817140964,-0.26984896817140963
Guinea,GIN,438,2023,0.079,0.3398424538226208,-0.2608424538226208
Algeria,DZA,615,2023,0.123,0.3822454383011154,-0.2592454383011154
Haiti,HTI,41,2023,0.084,0.33987365643552764,-0.2558736564355276
Belarus,BLR,370,2023,0.035,0.26594104398977314,-0.23094104398977314
Republic of the Congo,COG,484,2023,0.121,0.34971407164758833,-0.22871407164758834
Iran,IRN,630,2023,0.077,0.3025887770792134,-0.22558877707921338
Comoros,COM,581,2023,0.118,0.3328997205277139,-0.2148997205277139
Ethiopia,ETH,530,2023,0.106,0.3188750338205932,-0.2128750338205932
Bangladesh,BGD,771,2023,0.094,0.30649333043087607,-0.21249333043087607
Türkiye,TUR,640,2023,0.108,0.3188750338205932,-0.2108750338205932
United Arab Emirates,ARE,696,2023,0.077,0.2854313146404333,-0.2084313146404333
Equatorial Guinea,GNQ,411,2023,0.054,0.2615057125498496,-0.20750571254984962
Morocco,MAR,600,2023,0.252,0.4594896317290954,-0.2074896317290954
Qatar,QAT,694,2023,0.083,0.29036394722155867,-0.20736394722155865
Uganda,UGA,500,2023,0.179,0.38628887569820336,-0.20728887569820337
Togo,TGO,461,2023,0.194,0.3967122911790006,-0.20271229117900058
Egypt,EGY,651,2023,0.123,0.31968044287244357,-0.19668044287244357
El Salvador,SLV,92,2023,0.106,0.29877856745683457,-0.19277856745683458
Bolivia,BOL,145,2023,0.344,0.5360607420113018,-0.19206074201130185
Kazakhstan,KAZ,705,2023,0.139,0.32828356277180537,-0.18928356277180536
Angola,AGO,540,2023,0.154,0.34223788582508624,-0.18823788582508624
China,CHN,710,2023,0.037,0.22329842810576842,-0.1862984281057684
Rwanda,RWA,517,2023,0.099,0.28345064663358255,-0.18445064663358254
Bahrain,BHR,692,2023,0.064,0.24825817209467238,-0.18425817209467238
Chad,TCD,483,2023,0.051,0.23013847999442386,-0.17913847999442387
Eswatini,SWZ,572,2023,0.099,0.27389985242303744,-0.17489985242303743
Vietnam,VNM,816,2023,0.111,0.26801010992704133,-0.15701010992704134
Zimbabwe,ZWE,552,2023,0.175,0.3314141776419832,-0.15641417764198323
Cambodia,KHM,811,2023,0.052,0.2038875851471765,-0.1518875851471765
Ukraine,UKR,369,2023,0.239,0.3781072427506654,-0.13910724275066538
Mozambique,MOZ,541,2023,0.224,0.35893171192294954,-0.13493171192294953
Madagascar,MDG,580,2023,0.225,0.3565030273178932,-0.13150302731789318
Mexico,MEX,70,2023,0.302,0.4283917101928408,-0.1263917101928408
Iraq,IRQ,645,2023,0.208,0.3314141776419832,-0.12341417764198323
Cameroon,CMR,471,2023,0.122,0.23500195383587094,-0.11300195383587094
Indonesia,IDN,850,2023,0.348,0.4586630110769342,-0.11066301107693421
Gabon,GAB,481,2023,0.185,0.2931856487005406,-0.1081856487005406
Saudi Arabia,SAU,670,2023,0.045,0.15140792186563806,-0.10640792186563806
Poland,POL,290,2023,0.457,0.560873243874964,-0.10387324387496394
Mauritania,MRT,435,2023,0.183,0.2854313146404333,-0.10243131464043331
North Macedonia,MKD,343,2023,0.363,0.45811295649137407,-0.09511295649137408
Djibouti,DJI,522,2023,0.118,0.2059888056355933,-0.0879888056355933
Thailand,THA,800,2023,0.246,0.3314141776419832,-0.08541417764198322
Ivory Coast,CIV,437,2023,0.24,0.3188750338205932,-0.07887503382059319
Bhutan,BTN,760,2023,0.447,0.5239061892289003,-0.0769061892289003
Libya,LBY,620,2023,0.105,0.173646840243931,-0.06864684024393101
Laos,LAO,812,2023,0.106,0.16761718654308583,-0.06161718654308583
Singapore,SGP,830,2023,0.334,0.38888021208027784,-0.054880212080277824
Philippines,PHL,840,2023,0.288,0.3365263281092604,-0.04852632810926044
Pakistan,PAK,770,2023,0.205,0.2531565687966338,-0.0481565687966338
Jordan,JOR,663,2023,0.25,0.29036394722155867,-0.04036394722155867
India,IND,750,2023,0.273,0.30649333043087607,-0.033493330430876045
Tanzania,TZA,510,2023,0.355,0.36911634117036773,-0.014116341170367752
Hungary,HUN,310,2023,0.323,0.3314141776419832,-0.008414177641983211
Mongolia,MNG,712,2023,0.412,0.41963761922520637,-0.0076376192252063935
Benin,BEN,434,2023,0.313,0.3188750338205932,-0.0058750338205931785
Sri Lanka,LKA,780,2023,0.426,0.43037527390578567,-0.0043752739057856815
Sierra Leone,SLE,451,2023,0.391,0.3944526977285898,-0.003452697728589804
Guyana,GUY,110,2023,0.313,0.31275168326999164,0.00024831673000835774
Guatemala,GTM,90,2023,0.338,0.3376355400717576,0.000364459928242411
Colombia,COL,100,2023,0.57,0.5580694938087838,0.011930506191216161
Nigeria,NGA,475,2023,0.316,0.30056097362446044,0.015439026375539566
Niger,NER,436,2023,0.285,0.25045318827976365,0.034546811720236326
Liberia,LBR,450,2023,0.421,0.3834412555157738,0.03755874448422619
Papua New Guinea,PNG,910,2023,0.372,0.33441989312316633,0.03758010687683366
Kosovo,XKX,347,2023,0.494,0.4511530410855582,0.04284695891444179
Paraguay,PRY,150,2023,0.42,0.36706970997744026,0.05293029002255972
Lebanon,LBN,660,2023,0.234,0.18003558102119074,0.05396441897880927
Guinea-Bissau,GNB,404,2023,0.231,0.17281439034887164,0.05818560965112837
Fiji,FJI,950,2023,0.411,0.35186691776079826,0.05913308223920172
Bosnia and Herzegovina,BIH,346,2023,0.336,0.269284588293129,0.06671541170687101
Albania,ALB,339,2023,0.394,0.3188750338205932,0.07512496617940684
Malaysia,MYS,820,2023,0.362,0.2854313146404333,0.07656868535956668
Honduras,HND,91,2023,0.398,0.31275168326999164,0.08524831673000838
Ghana,GHA,452,2023,0.555,0.46573710089067255,0.0892628991093275
Armenia,ARM,371,2023,0.421,0.3314141776419832,0.08958582235801676
Mauritius,MUS,590,2023,0.353,0.26231338929248404,0.09068661070751594
Botswana,BWA,571,2023,0.444,0.34191137476615086,0.10208862523384915
Zambia,ZMB,551,2023,0.427,0.31241446952952323,0.11458553047047676
Maldives,MDV,781,2023,0.453,0.3365263281092604,0.1164736718907396
Ecuador,ECU,130,2023,0.463,0.3314141776419832,0.1315858223580168
The Gambia,GMB,420,2023,0.516,0.3821226974574131,0.1338773025425869
Malawi,MWI,553,2023,0.479,0.34049110187536547,0.13850889812463452
Georgia,GEO,372,2023,0.456,0.31261668098147755,0.14338331901852247
Kenya,KEN,501,2023,0.463,0.3188750338205932,0.14412496617940684
Dominican Republic,DOM,42,2023,0.471,0.3188750338205932,0.1521249661794068
Greece,GRC,350,2023,0.573,0.4208256249433341,0.15217437505666587
Romania,ROU,360,2023,0.503,0.343783441082469,0.159216558917531
Kuwait,KWT,690,2023,0.294,0.12648782751074786,0.16751217248925213
Montenegro,MNE,341,2023,0.491,0.3188750338205932,0.1721249661794068
Panama,PAN,95,2023,0.557,0.37492223485848764,0.18207776514151242
Nepal,NPL,790,2023,0.528,0.3365263281092604,0.1914736718907396
Namibia,NAM,565,2023,0.503,0.3106474306225728,0.19235256937742723
Solomon Islands,SLB,940,2023,0.517,0.31261668098147755,0.20438331901852247
Timor-Leste,TLS,860,2023,0.526,0.3188750338205932,0.20712496617940684
Senegal,SEN,433,2023,0.474,0.2651231340146057,0.2088768659853943
Bulgaria,BGR,355,2023,0.58,0.3702206382773082,0.20977936172269174
Lesotho,LSO,570,2023,0.521,0.3047498221453643,0.21625017785463574
Sao Tome and Principe,STP,403,2023,0.54,0.31275168326999164,0.2272483167300084
Seychelles,SYC,591,2023,0.641,0.40971171261801775,0.23128828738198226
Peru,PER,135,2023,0.572,0.3365263281092604,0.23547367189073953
Brazil,BRA,140,2023,0.695,0.45853194049570123,0.23646805950429872
South Africa,ZAF,560,2023,0.602,0.3638705619570165,0.23812943804298348
Slovakia,SVK,317,2023,0.724,0.4820700425497072,0.24192995745029278
Barbados,BRB,53,2023,0.684,0.43632539261558223,0.24767460738441782
Slovenia,SVN,349,2023,0.659,0.3964572407054082,0.2625427592945918
Moldova,MDA,359,2023,0.602,0.3365263281092604,0.26547367189073956
Argentina,ARG,160,2023,0.695,0.4174984602442587,0.27750153975574127
Cyprus,CYP,352,2023,0.643,0.34566622328395913,0.2973337767160409
Austria,AUT,305,2023,0.775,0.4744574756483452,0.30054252435165485
Israel,ISR,666,2023,0.616,0.31009820847053216,0.30590179152946784
Croatia,HRV,344,2023,0.628,0.3188750338205932,0.3091249661794068
Cape Verde,CPV,402,2023,0.646,0.3365263281092604,0.3094736718907396
Chile,CHL,155,2023,0.779,0.46080390679545324,0.3181960932045468
South Korea,KOR,732,2023,0.62,0.2970812438955623,0.3229187561044377
Malta,MLT,338,2023,0.623,0.28970102767716027,0.3332989723228397
Switzerland,CHE,225,2023,0.838,0.4953456971075287,0.3426543028924713
Japan,JPN,740,2023,0.745,0.3853080470354098,0.3596919529645902
Iceland,ISL,395,2023,0.751,0.38258449613592516,0.36841550386407484
Trinidad and Tobago,TTO,52,2023,0.661,0.28848504064105396,0.3725149593589461
Vanuatu,VUT,935,2023,0.704,0.3018680959111425,0.40213190408885746
Lithuania,LTU,368,2023,0.724,0.3188750338205932,0.4051249661794068
Portugal,PRT,235,2023,0.757,0.3365263281092604,0.4204736718907396
Italy,ITA,325,2023,0.727,0.30649333043087607,0.4205066695691239
Spain,ESP,230,2023,0.759,0.3365263281092604,0.4224736718907396
Jamaica,JAM,51,2023,0.677,0.24994749347412776,0.4270525065258723
Taiwan,TWN,713,2023,0.725,0.2854313146404333,0.43956868535956667
Uruguay,URY,165,2023,0.756,0.301217526231248,0.454782473768752
Czechia,CZE,316,2023,0.796,0.33523076541549673,0.4607692345845033
Ireland,IRL,205,2023,0.829,0.36168828383979484,0.4673117161602051
Costa Rica,CRI,94,2023,0.809,0.3344448620339119,0.47455513796608817
Finland,FIN,375,2023,0.812,0.3365263281092604,0.47547367189073964
United States of America,USA,2,2023,0.789,0.3065129235015046,0.4824870764984954
Estonia,EST,366,2023,0.845,0.3586576237255483,0.48634237627445165
Suriname,SUR,115,2023,0.633,0.14428747788608048,0.4887125221139195
Canada,CAN,20,2023,0.742,0.2456343494199085,0.4963656505800915
Luxembourg,LUX,212,2023,0.789,0.29036394722155867,0.49863605277844136
Sweden,SWE,380,2023,0.849,0.3487682097433621,0.5002317902566379
Latvia,LVA,367,2023,0.762,0.2605314342916575,0.5014685657083425
France,FRA,220,2023,0.807,0.3018680959111425,0.5051319040888576
Australia,AUS,900,2023,0.802,0.2854313146404333,0.5165686853595668
Belgium,BEL,211,2023,0.812,0.29036394722155867,0.5216360527784414
Netherlands,NLD,210,2023,0.791,0.24710665079531646,0.5438933492046836
New Zealand,NZL,920,2023,0.824,0.23339111004291324,0.5906088899570867
Denmark,DNK,390,2023,0.884,0.22275014146085853,0.6612498585391415
